Match ID,Season Match Number,Team 1 ID,Team 1,Team 2 ID,Team 2,Event,Date,Team 1 Score,Team 2 Score,Winner,Match VOD
cw-s3w3-groupplay-match-9,121,117.0,OpTic Chicago,115.0,Atlanta FaZe,Stage 3 Week 3,5/9/21,0,3,Atlanta FaZe,https://youtu.be/zEoUToI3nBo?t=1
cw-s3w3-groupplay-match-10,122,109.0,Minnesota RØKKR,105.0,Dallas Empire,Stage 3 Week 3,5/9/21,1,3,Dallas Empire,https://youtu.be/Kif0HLiHP6c?t=1
cw-major3-losers1-match-1,123,113.0,Paris Legion,111.0,London Royal Ravens,Major 3,5/13/21,1,3,London Royal Ravens,https://youtu.be/83-352cOPZo?t=1
cw-major3-losers1-match-2,124,106.0,Seattle Surge,108.0,Los Angeles Guerrillas,Major 3,5/13/21,1,3,Los Angeles Guerrillas,https://youtu.be/JY2HP6Dn6bw?t=1
cw-major3-winners1-match-1,125,105.0,Dallas Empire,115.0,Atlanta FaZe,Major 3,5/13/21,0,3,Atlanta FaZe,https://youtu.be/PvuteN9FGNs?t=1
cw-major3-winners1-match-2,126,116.0,Los Angeles Thieves,107.0,Florida Mutineers,Major 3,5/13/21,1,3,Florida Mutineers,https://youtu.be/rYEEBfuhKNE?t=1
cw-major3-losers2-match-1,127,111.0,London Royal Ravens,109.0,Minnesota RØKKR,Major 3,5/14/21,3,0,London Royal Ravens,https://youtu.be/MgsbH8jFAh0?t=1
cw-major3-losers2-match-2,128,108.0,Los Angeles Guerrillas,117.0,OpTic Chicago,Major 3,5/14/21,1,3,OpTic Chicago,https://youtu.be/_xDYIIscUBE?t=1
cw-major3-winners2-match-1,129,115.0,Atlanta FaZe,112.0,Toronto Ultra,Major 3,5/14/21,3,2,Atlanta FaZe,https://youtu.be/-Wht7eVStfU?t=1
cw-major3-winners2-match-2,130,107.0,Florida Mutineers,110.0,New York Subliners,Major 3,5/14/21,0,3,New York Subliners,https://youtu.be/D_wLjB2eST4?t=1
cw-major3-losers3-match-1,131,111.0,London Royal Ravens,116.0,Los Angeles Thieves,Major 3,5/15/21,0,3,Los Angeles Thieves,https://youtu.be/H1ZX50AA7fI?t=1
cw-major3-losers3-match-2,132,117.0,OpTic Chicago,105.0,Dallas Empire,Major 3,5/15/21,3,0,OpTic Chicago,https://youtu.be/XLRqVUdUKfw?t=1
cw-major3-losers4-match-1,133,116.0,Los Angeles Thieves,112.0,Toronto Ultra,Major 3,5/15/21,1,3,Toronto Ultra,https://youtu.be/1a7H5Nu5hhw?t=1
cw-major3-losers4-match-2,134,117.0,OpTic Chicago,107.0,Florida Mutineers,Major 3,5/15/21,3,0,OpTic Chicago,https://youtu.be/TUePXSuhNPs?t=1
cw-major3-winnersfinals-match-1,135,110.0,New York Subliners,115.0,Atlanta FaZe,Major 3,5/15/21,3,2,New York Subliners,https://youtu.be/3r08IwCGhrU?t=1
cw-major3-losers5-match-1,136,112.0,Toronto Ultra,117.0,OpTic Chicago,Major 3,5/16/21,3,2,Toronto Ultra,https://youtu.be/kzuukklPQV0?t=1
cw-major3-losersfinals-match-1,137,112.0,Toronto Ultra,115.0,Atlanta FaZe,Major 3,5/16/21,2,3,Atlanta FaZe,https://youtu.be/36FFroiDhQQ?t=1
cw-major3-grandfinals-match-1,138,115.0,Atlanta FaZe,110.0,New York Subliners,Major 3,5/16/21,5,2,Atlanta FaZe,https://youtu.be/FehDbSaX6rE?t=1
cw-s4w1-groupplay-match-1,139,113.0,Paris Legion,115.0,Atlanta FaZe,Stage 4 Week 1,5/27/21,1,3,Atlanta FaZe,https://youtu.be/cKjhpx8j21w?t=1
cw-s4w1-groupplay-match-2,140,107.0,Florida Mutineers,112.0,Toronto Ultra,Stage 4 Week 1,5/27/21,3,2,Florida Mutineers,https://youtu.be/Yq7kMlEQitA?t=1
cw-s4w1-groupplay-match-3,141,111.0,London Royal Ravens,105.0,Dallas Empire,Stage 4 Week 1,5/28/21,2,3,Dallas Empire,https://youtu.be/tjS5qLNL9e8?t=1
cw-s4w1-groupplay-match-4,142,109.0,Minnesota RØKKR,117.0,OpTic Chicago,Stage 4 Week 1,5/28/21,0,3,OpTic Chicago,https://youtu.be/xWGmSGngciA?t=1
cw-s4w1-groupplay-match-5,143,113.0,Paris Legion,109.0,Minnesota RØKKR,Stage 4 Week 1,5/29/21,1,3,Minnesota RØKKR,https://youtu.be/hZxQBPt_IBg?t=1
cw-s4w1-groupplay-match-6,144,106.0,Seattle Surge,116.0,Los Angeles Thieves,Stage 4 Week 1,5/29/21,2,3,Los Angeles Thieves,https://youtu.be/W8GsVrhNUuY?t=1
cw-s4w1-groupplay-match-7,145,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Stage 4 Week 1,5/29/21,1,3,New York Subliners,https://youtu.be/sCjEedqBHl0?t=1
cw-s4w1-groupplay-match-8,146,111.0,London Royal Ravens,107.0,Florida Mutineers,Stage 4 Week 1,5/30/21,0,3,Florida Mutineers,https://youtu.be/3m03OWmK8EQ?t=1
cw-s4w1-groupplay-match-9,147,105.0,Dallas Empire,112.0,Toronto Ultra,Stage 4 Week 1,5/30/21,0,3,Toronto Ultra,https://youtu.be/zt_2J4AA484?t=1
cw-s4w1-groupplay-match-10,148,117.0,OpTic Chicago,115.0,Atlanta FaZe,Stage 4 Week 1,5/30/21,0,3,Atlanta FaZe,https://youtu.be/KnGpwXS2Sto?t=1
cw-s4w2-groupplay-match-1,149,106.0,Seattle Surge,115.0,Atlanta FaZe,Stage 4 Week 2,6/3/21,0,3,Atlanta FaZe,https://youtu.be/vX0DQ4w4-Ok?t=1
cw-s4w2-groupplay-match-2,150,108.0,Los Angeles Guerrillas,105.0,Dallas Empire,Stage 4 Week 2,6/3/21,0,3,Dallas Empire,https://youtu.be/Ivjyc2fDPEg?t=1
cw-s4w2-groupplay-match-3,151,113.0,Paris Legion,116.0,Los Angeles Thieves,Stage 4 Week 2,6/4/21,3,1,Paris Legion,https://youtu.be/d9tLDE1MyYk?t=1
cw-s4w2-groupplay-match-4,152,107.0,Florida Mutineers,110.0,New York Subliners,Stage 4 Week 2,6/4/21,2,3,New York Subliners,https://youtu.be/S97HNbZOb8U?t=1
cw-s4w2-groupplay-match-5,153,111.0,London Royal Ravens,112.0,Toronto Ultra,Stage 4 Week 2,6/5/21,0,3,Toronto Ultra,https://youtu.be/wizE_2Z-fao?t=1
cw-s4w2-groupplay-match-6,154,113.0,Paris Legion,117.0,OpTic Chicago,Stage 4 Week 2,6/5/21,1,3,OpTic Chicago,https://youtu.be/jmDoWKvyKpI?t=1
cw-s4w2-groupplay-match-7,155,106.0,Seattle Surge,109.0,Minnesota RØKKR,Stage 4 Week 2,6/5/21,1,3,Minnesota RØKKR,https://youtu.be/62C23ntEHzI?t=1
cw-s4w2-groupplay-match-8,156,108.0,Los Angeles Guerrillas,107.0,Florida Mutineers,Stage 4 Week 2,6/6/21,1,3,Florida Mutineers,https://youtu.be/SdfwlXNjTk4?t=1
cw-s4w2-groupplay-match-9,157,116.0,Los Angeles Thieves,115.0,Atlanta FaZe,Stage 4 Week 2,6/6/21,0,3,Atlanta FaZe,https://youtu.be/psRowu7BY_s?t=1
cw-s4w2-groupplay-match-10,158,105.0,Dallas Empire,110.0,New York Subliners,Stage 4 Week 2,6/6/21,2,3,New York Subliners,https://youtu.be/s_MSXuAgVgw?t=1
cw-s4w3-groupplay-match-1,159,108.0,Los Angeles Guerrillas,112.0,Toronto Ultra,Stage 4 Week 3,6/10/21,0,3,Toronto Ultra,https://youtu.be/EVCFgsVJ2As?t=1
cw-s4w3-groupplay-match-2,160,106.0,Seattle Surge,117.0,OpTic Chicago,Stage 4 Week 3,6/10/21,3,2,Seattle Surge,https://youtu.be/DHxX7Ek95UI?t=1
cw-s4w3-groupplay-match-3,161,111.0,London Royal Ravens,110.0,New York Subliners,Stage 4 Week 3,6/11/21,0,3,New York Subliners,https://youtu.be/t-V9ZpLu3r8?t=1
cw-s4w3-groupplay-match-4,162,109.0,Minnesota RØKKR,116.0,Los Angeles Thieves,Stage 4 Week 3,6/11/21,3,2,Minnesota RØKKR,https://youtu.be/RAIjqCLIcP8?t=1
cw-s4w3-groupplay-match-5,163,111.0,London Royal Ravens,108.0,Los Angeles Guerrillas,Stage 4 Week 3,6/12/21,3,1,London Royal Ravens,https://youtu.be/oUK6VJrV-_Q?t=1
cw-s4w3-groupplay-match-6,164,109.0,Minnesota RØKKR,115.0,Atlanta FaZe,Stage 4 Week 3,6/12/21,1,3,Atlanta FaZe,https://youtu.be/qBrbmWlheNc?t=1
cw-s4w3-groupplay-match-7,165,107.0,Florida Mutineers,105.0,Dallas Empire,Stage 4 Week 3,6/12/21,2,3,Dallas Empire,https://youtu.be/7lNdxrQipJQ?t=1
cw-s4w3-groupplay-match-8,166,106.0,Seattle Surge,113.0,Paris Legion,Stage 4 Week 3,6/13/21,1,3,Paris Legion,https://youtu.be/_5c5QaSkVk0?t=1
cw-s4w3-groupplay-match-9,167,112.0,Toronto Ultra,110.0,New York Subliners,Stage 4 Week 3,6/13/21,3,0,Toronto Ultra,https://youtu.be/-0IIkgjK26g?t=1
cw-s4w3-groupplay-match-10,168,116.0,Los Angeles Thieves,117.0,OpTic Chicago,Stage 4 Week 3,6/13/21,1,3,OpTic Chicago,https://youtu.be/dVFFrgkveW4?t=1
cw-major4-losers1-match-1,169,106.0,Seattle Surge,111.0,London Royal Ravens,Major 4,6/17/21,3,1,Seattle Surge,https://youtu.be/jwb7EZ2OSww?t=1
cw-major4-losers1-match-2,170,108.0,Los Angeles Guerrillas,116.0,Los Angeles Thieves,Major 4,6/17/21,3,2,Los Angeles Guerrillas,https://youtu.be/QC7gRo-K0Ug?t=1
cw-major4-winners1-match-1,171,105.0,Dallas Empire,117.0,OpTic Chicago,Major 4,6/17/21,3,0,Dallas Empire,https://youtu.be/h6U8ojFUmok?t=1
cw-major4-winners1-match-2,172,109.0,Minnesota RØKKR,110.0,New York Subliners,Major 4,6/17/21,3,0,Minnesota RØKKR,https://youtu.be/wKOtBwmiZYs?t=1
cw-major4-losers2-match-1,173,106.0,Seattle Surge,113.0,Paris Legion,Major 4,6/18/21,3,0,Seattle Surge,https://youtu.be/MuWhZ931hG8?t=1
cw-major4-losers2-match-2,174,108.0,Los Angeles Guerrillas,107.0,Florida Mutineers,Major 4,6/18/21,0,3,Florida Mutineers,https://youtu.be/7cHSn8lfGYk?t=1
cw-major4-winners2-match-1,175,105.0,Dallas Empire,112.0,Toronto Ultra,Major 4,6/18/21,2,3,Toronto Ultra,https://youtu.be/HIT4cV4tf4k?t=1
cw-major4-winners2-match-2,176,109.0,Minnesota RØKKR,115.0,Atlanta FaZe,Major 4,6/18/21,0,3,Atlanta FaZe,https://youtu.be/xPoyTvONQaY?t=1
cw-major4-losers3-match-1,177,107.0,Florida Mutineers,110.0,New York Subliners,Major 4,6/19/21,2,3,New York Subliners,https://youtu.be/vhrarxt_vZE?t=1
cw-major4-losers3-match-2,178,106.0,Seattle Surge,117.0,OpTic Chicago,Major 4,6/19/21,2,3,OpTic Chicago,https://youtu.be/UMmUpkfUKDE?t=1
cw-major4-losers4-match-1,179,110.0,New York Subliners,105.0,Dallas Empire,Major 4,6/19/21,1,3,Dallas Empire,https://youtu.be/xIZdRvLMOLA?t=1
cw-major4-losers4-match-2,180,117.0,OpTic Chicago,109.0,Minnesota RØKKR,Major 4,6/19/21,3,1,OpTic Chicago,https://youtu.be/xQEYOu7ShjY?t=1
cw-major4-winnersfinals-match-1,181,112.0,Toronto Ultra,115.0,Atlanta FaZe,Major 4,6/19/21,1,3,Atlanta FaZe,https://youtu.be/6VqCDWjYEjE?t=1
cw-major4-losers5-match-1,182,117.0,OpTic Chicago,105.0,Dallas Empire,Major 4,6/20/21,1,3,Dallas Empire,https://youtu.be/xuvqO6dIFYY?t=1
cw-major4-losersfinals-match-1,183,105.0,Dallas Empire,112.0,Toronto Ultra,Major 4,6/20/21,3,2,Dallas Empire,https://youtu.be/uW5eZQc9G98?t=1
cw-major4-grandfinals-match-1,184,105.0,Dallas Empire,115.0,Atlanta FaZe,Major 4,6/20/21,4,5,Atlanta FaZe,https://youtu.be/Mok0WwYWeLw?t=1
cw-s5w1-groupplay-match-1,185,111.0,London Royal Ravens,115.0,Atlanta FaZe,Stage 5 Week 1,7/8/21,0,3,Atlanta FaZe,https://youtu.be/Kno2IXG_cCg?t=1
cw-s5w1-groupplay-match-2,186,113.0,Paris Legion,117.0,OpTic Chicago,Stage 5 Week 1,7/8/21,0,3,OpTic Chicago,https://youtu.be/5ec5HHtIVk8?t=1
cw-s5w1-groupplay-match-3,187,108.0,Los Angeles Guerrillas,109.0,Minnesota RØKKR,Stage 5 Week 1,7/9/21,1,3,Minnesota RØKKR,https://youtu.be/KTPTZQQl1Vc?t=1
cw-s5w1-groupplay-match-4,188,116.0,Los Angeles Thieves,110.0,New York Subliners,Stage 5 Week 1,7/9/21,3,2,Los Angeles Thieves,https://youtu.be/zzpxaj_e1XI?t=1
cw-s5w1-groupplay-match-5,189,113.0,Paris Legion,115.0,Atlanta FaZe,Stage 5 Week 1,7/10/21,0,3,Atlanta FaZe,https://youtu.be/l1aBWLo2Ugw?t=1
cw-s5w1-groupplay-match-6,190,106.0,Seattle Surge,107.0,Florida Mutineers,Stage 5 Week 1,7/10/21,1,3,Florida Mutineers,https://youtu.be/XHihKD3j-zc?t=1
cw-s5w1-groupplay-match-7,191,108.0,Los Angeles Guerrillas,105.0,Dallas Empire,Stage 5 Week 1,7/10/21,0,3,Dallas Empire,https://youtu.be/HigWEAetJSI?t=1
cw-s5w1-groupplay-match-8,192,111.0,London Royal Ravens,116.0,Los Angeles Thieves,Stage 5 Week 1,7/11/21,1,3,Los Angeles Thieves,https://youtu.be/C4VJDkbgE4M?t=1
cw-s5w1-groupplay-match-9,193,109.0,Minnesota RØKKR,112.0,Toronto Ultra,Stage 5 Week 1,7/11/21,1,3,Toronto Ultra,https://youtu.be/1SDEoNXuNts?t=1
cw-s5w1-groupplay-match-10,194,110.0,New York Subliners,117.0,OpTic Chicago,Stage 5 Week 1,7/11/21,0,3,OpTic Chicago,https://youtu.be/V2kTxzXJY-Y?t=1
cw-s5w2-groupplay-match-1,195,108.0,Los Angeles Guerrillas,112.0,Toronto Ultra,Stage 5 Week 2,7/15/21,0,3,Toronto Ultra,https://youtu.be/P0loRcH6pDo?t=1
cw-s5w2-groupplay-match-2,196,106.0,Seattle Surge,109.0,Minnesota RØKKR,Stage 5 Week 2,7/15/21,0,3,Minnesota RØKKR,https://youtu.be/4YRlxq3Kxsk?t=1
cw-s5w2-groupplay-match-3,197,107.0,Florida Mutineers,105.0,Dallas Empire,Stage 5 Week 2,7/16/21,3,1,Florida Mutineers,https://youtu.be/3GukTu-WMRw?t=1
cw-s5w2-groupplay-match-4,198,116.0,Los Angeles Thieves,115.0,Atlanta FaZe,Stage 5 Week 2,7/16/21,1,3,Atlanta FaZe,https://youtu.be/Fhqw37efOEo?t=1
cw-s5w2-groupplay-match-5,199,111.0,London Royal Ravens,110.0,New York Subliners,Stage 5 Week 2,7/17/21,3,2,London Royal Ravens,https://youtu.be/BJW23uBLgRc?t=1
cw-s5w2-groupplay-match-6,200,108.0,Los Angeles Guerrillas,107.0,Florida Mutineers,Stage 5 Week 2,7/17/21,1,3,Florida Mutineers,https://youtu.be/DLqt5TBpF4Y?t=1
cw-s5w2-groupplay-match-7,201,106.0,Seattle Surge,112.0,Toronto Ultra,Stage 5 Week 2,7/17/21,0,3,Toronto Ultra,https://youtu.be/5BpNtZAscwU?t=1
cw-s5w2-groupplay-match-8,202,113.0,Paris Legion,116.0,Los Angeles Thieves,Stage 5 Week 2,7/18/21,3,1,Paris Legion,https://youtu.be/3m_CXno5Ve8?t=1
cw-s5w2-groupplay-match-9,203,117.0,OpTic Chicago,115.0,Atlanta FaZe,Stage 5 Week 2,7/18/21,3,2,OpTic Chicago,https://youtu.be/LaFVVWtkPDM?t=1
cw-s5w2-groupplay-match-10,204,109.0,Minnesota RØKKR,105.0,Dallas Empire,Stage 5 Week 2,7/18/21,1,3,Dallas Empire,https://youtu.be/dkUmRwiJAQg?t=1
cw-s5w3-groupplay-match-1,205,113.0,Paris Legion,110.0,New York Subliners,Stage 5 Week 3,7/22/21,2,3,New York Subliners,https://youtu.be/-MboEDMTqWw?t=1
cw-s5w3-groupplay-match-2,206,111.0,London Royal Ravens,117.0,OpTic Chicago,Stage 5 Week 3,7/22/21,0,3,OpTic Chicago,https://youtu.be/KwJ57wQNB8s?t=1
cw-s5w3-groupplay-match-3,207,107.0,Florida Mutineers,112.0,Toronto Ultra,Stage 5 Week 3,7/23/21,1,3,Toronto Ultra,https://youtu.be/LozxHCMLteg?t=1
cw-s5w3-groupplay-match-4,208,106.0,Seattle Surge,105.0,Dallas Empire,Stage 5 Week 3,7/23/21,0,3,Dallas Empire,https://youtu.be/2Tnqhc2iytI?t=1
cw-s5w3-groupplay-match-5,209,111.0,London Royal Ravens,113.0,Paris Legion,Stage 5 Week 3,7/24/21,3,2,London Royal Ravens,https://youtu.be/f_ensDwcbCg?t=1
cw-s5w3-groupplay-match-6,210,107.0,Florida Mutineers,109.0,Minnesota RØKKR,Stage 5 Week 3,7/24/21,0,3,Minnesota RØKKR,https://youtu.be/RkHZaYOYwUY?t=1
cw-s5w3-groupplay-match-7,211,116.0,Los Angeles Thieves,117.0,OpTic Chicago,Stage 5 Week 3,7/24/21,3,2,Los Angeles Thieves,https://youtu.be/0TOv6uRjEIs?t=1
cw-s5w3-groupplay-match-8,212,106.0,Seattle Surge,108.0,Los Angeles Guerrillas,Stage 5 Week 3,7/25/21,3,0,Seattle Surge,https://youtu.be/afgFuyNLo0U?t=1
cw-s5w3-groupplay-match-9,213,110.0,New York Subliners,115.0,Atlanta FaZe,Stage 5 Week 3,7/25/21,0,3,Atlanta FaZe,https://youtu.be/YCYFB19pFUM?t=1
cw-s5w3-groupplay-match-10,214,112.0,Toronto Ultra,105.0,Dallas Empire,Stage 5 Week 3,7/25/21,1,3,Dallas Empire,https://youtu.be/_kqMVbui-PM?t=1
cw-major5-losers1-match-1,215,113.0,Paris Legion,106.0,Seattle Surge,Major 5,7/29/21,1,3,Seattle Surge,https://youtu.be/7Z6emVhNNtw?t=1
cw-major5-losers1-match-2,216,108.0,Los Angeles Guerrillas,110.0,New York Subliners,Major 5,7/29/21,2,3,New York Subliners,https://youtu.be/DM1RC6kc_Z4?t=1
cw-major5-winners1-match-1,217,109.0,Minnesota RØKKR,115.0,Atlanta FaZe,Major 5,7/29/21,3,1,Minnesota RØKKR,https://youtu.be/4XujRhxyetk?t=1
cw-major5-winners1-match-2,218,116.0,Los Angeles Thieves,112.0,Toronto Ultra,Major 5,7/29/21,2,3,Toronto Ultra,https://youtu.be/Y0HClLkIVIw?t=1
cw-major5-losers2-match-1,219,106.0,Seattle Surge,111.0,London Royal Ravens,Major 5,7/30/21,3,0,Seattle Surge,https://youtu.be/HSJSyqAjNyg?t=1
cw-major5-losers2-match-2,220,110.0,New York Subliners,107.0,Florida Mutineers,Major 5,7/30/21,3,2,New York Subliners,https://youtu.be/YgNvIVndUAI?t=1
cw-major5-winners2-match-1,221,109.0,Minnesota RØKKR,105.0,Dallas Empire,Major 5,7/30/21,3,1,Minnesota RØKKR,https://youtu.be/n7PbhRubmlQ?t=1
cw-major5-winners2-match-2,222,112.0,Toronto Ultra,117.0,OpTic Chicago,Major 5,7/30/21,3,2,Toronto Ultra,https://youtu.be/Eswm1JWu118?t=1
cw-major5-losers3-match-1,223,110.0,New York Subliners,116.0,Los Angeles Thieves,Major 5,7/31/21,1,3,Los Angeles Thieves,https://youtu.be/P8Ftsy8vCUo?t=1
cw-major5-losers3-match-2,224,106.0,Seattle Surge,115.0,Atlanta FaZe,Major 5,7/31/21,3,2,Seattle Surge,https://youtu.be/LzkDXYZBhqY?t=1
cw-major5-losers4-match-1,225,116.0,Los Angeles Thieves,105.0,Dallas Empire,Major 5,7/31/21,1,3,Dallas Empire,https://youtu.be/nfRBSCXTPyg?t=1
cw-major5-losers4-match-2,226,106.0,Seattle Surge,117.0,OpTic Chicago,Major 5,7/31/21,2,3,OpTic Chicago,https://youtu.be/FLFqXvCIOaU?t=1
cw-major5-winnersfinals-match-1,227,109.0,Minnesota RØKKR,112.0,Toronto Ultra,Major 5,7/31/21,3,0,Minnesota RØKKR,https://youtu.be/9-b_d3fOG7Y?t=1
cw-major5-losers5-match-1,228,117.0,OpTic Chicago,105.0,Dallas Empire,Major 5,8/1/21,3,1,OpTic Chicago,https://youtu.be/spqyirOtTKs?t=1
cw-major5-losersfinals-match-1,229,117.0,OpTic Chicago,112.0,Toronto Ultra,Major 5,8/1/21,1,3,Toronto Ultra,https://youtu.be/R9ngQ_d5S5Q?t=1
cw-major5-grandfinals-match-1,230,112.0,Toronto Ultra,109.0,Minnesota RØKKR,Major 5,8/1/21,4,5,Minnesota RØKKR,https://youtu.be/tMPh5a0kW70?t=1
cw-champs-winners1-match-1,231,109.0,Minnesota RØKKR,105.0,Dallas Empire,CDL Champs 2021,8/19/21,0,3,Dallas Empire,https://youtu.be/QKkdt6j5Mt0?t=1
cw-champs-winners1-match-2,232,110.0,New York Subliners,117.0,OpTic Chicago,CDL Champs 2021,8/19/21,3,2,New York Subliners,https://youtu.be/l0AhQpmTxvI?t=1
cw-champs-losers1-match-1,233,109.0,Minnesota RØKKR,116.0,Los Angeles Thieves,CDL Champs 2021,8/19/21,3,2,Minnesota RØKKR,https://youtu.be/jAn2dGcOmbE?t=1
cw-champs-losers1-match-2,234,117.0,OpTic Chicago,107.0,Florida Mutineers,CDL Champs 2021,8/19/21,3,1,OpTic Chicago,https://youtu.be/Hmzf6iI4Lbk?t=1
cw-champs-winners2-match-1,235,105.0,Dallas Empire,112.0,Toronto Ultra,CDL Champs 2021,8/20/21,3,2,Dallas Empire,https://youtu.be/OTsYiHhrDPw?t=1
cw-champs-winners2-match-2,236,110.0,New York Subliners,115.0,Atlanta FaZe,CDL Champs 2021,8/20/21,0,3,Atlanta FaZe,https://youtu.be/xrGzcfGeAJU?t=1
cw-champs-losers2-match-1,237,117.0,OpTic Chicago,112.0,Toronto Ultra,CDL Champs 2021,8/20/21,1,3,Toronto Ultra,https://youtu.be/V_NcmSTScVE?t=1
cw-champs-losers2-match-2,238,109.0,Minnesota RØKKR,110.0,New York Subliners,CDL Champs 2021,8/20/21,3,1,Minnesota RØKKR,https://youtu.be/wa61XhExWgk?t=1
cw-champs-winnersfinals-match-1,239,105.0,Dallas Empire,115.0,Atlanta FaZe,CDL Champs 2021,8/21/21,0,3,Atlanta FaZe,https://youtu.be/38dSwIRLPAA?t=1
cw-champs-losers3-match-1,240,109.0,Minnesota RØKKR,112.0,Toronto Ultra,CDL Champs 2021,8/21/21,2,3,Toronto Ultra,https://youtu.be/HqUXkBZl3NQ?t=1
cw-champs-losersfinals-match-1,241,112.0,Toronto Ultra,105.0,Dallas Empire,CDL Champs 2021,8/21/21,3,2,Toronto Ultra,https://youtu.be/C4e-4ikCM_I?t=1
cw-champs-grandfinals-match-1,242,112.0,Toronto Ultra,115.0,Atlanta FaZe,CDL Champs 2021,8/22/21,3,5,Atlanta FaZe,https://youtu.be/eUfDCcxPxBY?t=1
